transaction_id,customer_id,ts,amount,type,merchant,channel,atm_owner,pos_scope,transfer_scope
TXN_00282,CUST_007,2026-01-07 06:51:00,351.45,electricity_purchase,utilities,online,,,
TXN_00283,CUST_007,2026-01-29 12:03:00,644.2,cashout,pep,pos,,local,
TXN_00284,CUST_008,2026-01-02 13:00:00,-21413.49,income,,,,,
TXN_00285,CUST_008,2026-01-30 11:59:00,732.88,pos_purchase,ecommerce,pos,,local,
TXN_00286,CUST_008,2026-01-09 12:05:00,89.94,pos_purchase,retail_cashout,pos,,local,
TXN_00287,CUST_008,2026-01-28 22:41:00,71.14,pos_purchase,groceries,pos,,local,
TXN_00288,CUST_008,2026-01-11 15:44:00,159.54,pos_purchase,groceries,pos,,local,
TXN_00289,CUST_008,2026-01-30 02:01:00,401.83,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00290,CUST_008,2026-01-05 09:15:00,676.22,pos_purchase,ecommerce,pos,,local,
TXN_00291,CUST_008,2026-01-22 19:29:00,85.81,pos_purchase,ecommerce,pos,,local,
TXN_00292,CUST_008,2026-01-21 17:01:00,677.52,pos_purchase,ecommerce,pos,,local,
TXN_00293,CUST_008,2026-01-15 00:39:00,588.91,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00294,CUST_008,2026-01-23 21:05:00,478.0,pos_purchase,fuel,pos,,local,
TXN_00295,CUST_008,2026-01-14 15:02:00,320.45,third_party_payment,transfer,online,,,
TXN_00296,CUST_008,2026-01-13 02:22:00,240.24,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00297,CUST_008,2026-01-26 18:47:00,542.83,pos_purchase,groceries,pos,,local,
TXN_00298,CUST_008,2026-01-28 20:11:00,314.22,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00299,CUST_008,2026-01-22 05:51:00,785.61,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00300,CUST_008,2026-01-03 09:12:00,587.03,pos_purchase,ecommerce,pos,,local,
TXN_00301,CUST_008,2026-01-12 09:32:00,199.6,pos_purchase,groceries,pos,,local,
TXN_00302,CUST_008,2026-01-10 01:48:00,661.55,pos_purchase,ecommerce,pos,,local,
TXN_00303,CUST_008,2026-01-29 20:21:00,696.6,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00304,CUST_008,2026-01-30 12:47:00,649.51,pos_purchase,ecommerce,pos,,local,
TXN_00305,CUST_008,2026-01-07 15:44:00,767.36,third_party_payment,transfer,online,,,
TXN_00306,CUST_008,2026-01-27 02:46:00,743.23,third_party_payment,transfer,online,,,
TXN_00307,CUST_008,2026-01-19 09:20:00,372.96,third_party_payment,transfer,online,,,
TXN_00308,CUST_008,2026-01-11 14:38:00,295.94,pos_purchase,retail_cashout,pos,,local,
TXN_00309,CUST_008,2026-01-03 23:55:00,382.93,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00310,CUST_008,2026-01-04 21:40:00,376.21,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00311,CUST_008,2026-01-02 04:54:00,434.81,third_party_payment,transfer,online,,,
TXN_00312,CUST_008,2026-01-09 20:23:00,76.1,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00313,CUST_008,2026-01-21 04:43:00,762.1,pos_purchase,groceries,pos,,local,
TXN_00314,CUST_008,2026-01-26 02:36:00,328.22,third_party_payment,transfer,online,,,
TXN_00315,CUST_008,2026-01-22 08:15:00,325.21,pos_purchase,retail_cashout,pos,,local,
TXN_00316,CUST_008,2026-01-07 15:33:00,1448.68,atm_withdrawal,,atm,nedbank,,
TXN_00317,CUST_008,2026-01-10 08:45:00,703.08,atm_withdrawal,,atm,nedbank,,
TXN_00318,CUST_008,2026-01-11 22:58:00,780.16,atm_withdrawal,,atm,other_bank,,
TXN_00319,CUST_008,2026-01-29 02:28:00,200.09,electricity_purchase,utilities,online,,,
TXN_00320,CUST_008,2026-01-04 21:54:00,136.83,airtime_purchase,airtime,online,,,
TXN_00321,CUST_008,2026-01-19 17:18:00,433.92,electricity_purchase,utilities,online,,,
TXN_00322,CUST_008,2026-01-27 11:32:00,525.68,electricity_purchase,utilities,online,,,
TXN_00323,CUST_008,2026-01-27 04:15:00,35.78,airtime_purchase,airtime,online,,,
TXN_00324,CUST_008,2026-01-19 13:29:00,1012.54,cash_deposit,branch_teller,branch,,,
TXN_00325,CUST_008,2026-01-19 10:39:00,16171.4,cash_deposit,branch_teller,branch,,,
TXN_00326,CUST_008,2026-01-04 12:25:00,17742.81,cash_deposit,branch_teller,branch,,,
TXN_00327,CUST_008,2026-01-25 15:33:00,19992.1,cash_deposit,branch_teller,branch,,,
TXN_00328,CUST_008,2026-01-15 09:08:00,8510.5,cash_deposit,branch_teller,branch,,,
TXN_00329,CUST_009,2026-01-02 04:00:00,-24091.33,income,,,,,
TXN_00330,CUST_009,2026-01-28 03:33:00,733.03,third_party_payment,transfer,online,,,
TXN_00331,CUST_009,2026-01-31 22:14:00,173.49,pos_purchase,retail_cashout,pos,,local,
TXN_00332,CUST_009,2026-01-29 02:16:00,755.68,pos_purchase,retail_cashout,pos,,local,
TXN_00333,CUST_009,2026-01-06 20:19:00,767.26,pos_purchase,retail_cashout,pos,,local,
TXN_00334,CUST_009,2026-01-07 21:39:00,530.74,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00335,CUST_009,2026-01-28 00:05:00,681.9,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00336,CUST_009,2026-01-22 06:49:00,531.09,pos_purchase,retail_cashout,pos,,local,
TXN_00337,CUST_009,2026-01-17 20:34:00,513.58,third_party_payment,transfer,online,,,
TXN_00338,CUST_009,2026-01-09 21:25:00,767.49,pos_purchase,ecommerce,pos,,local,
TXN_00339,CUST_009,2026-01-07 14:26:00,104.73,pos_purchase,groceries,pos,,local,
TXN_00340,CUST_009,2026-01-21 04:20:00,829.53,atm_withdrawal,,atm,nedbank,,
TXN_00341,CUST_009,2026-01-29 11:25:00,1319.93,atm_withdrawal,,atm,nedbank,,
TXN_00342,CUST_009,2026-01-19 03:20:00,370.0,atm_withdrawal,,atm,nedbank,,
TXN_00343,CUST_009,2026-01-16 07:09:00,514.26,atm_withdrawal,,atm,nedbank,,
TXN_00344,CUST_009,2026-01-14 19:26:00,325.86,atm_withdrawal,,atm,nedbank,,
TXN_00345,CUST_009,2026-01-07 10:59:00,522.75,atm_withdrawal,,atm,other_bank,,
TXN_00346,CUST_009,2026-01-26 05:31:00,950.99,atm_withdrawal,,atm,nedbank,,
TXN_00347,CUST_009,2026-01-30 09:31:00,1494.76,atm_withdrawal,,atm,nedbank,,
TXN_00348,CUST_009,2026-01-18 14:15:00,230.13,atm_withdrawal,,atm,other_bank,,
TXN_00349,CUST_009,2026-01-03 09:31:00,479.69,atm_withdrawal,,atm,nedbank,,
TXN_00350,CUST_009,2026-01-23 15:18:00,976.77,atm_withdrawal,,atm,other_bank,,
TXN_00351,CUST_009,2026-01-15 04:56:00,897.7,atm_withdrawal,,atm,other_bank,,
TXN_00352,CUST_009,2026-01-14 11:02:00,543.81,atm_withdrawal,,atm,nedbank,,
TXN_00353,CUST_009,2026-01-08 11:35:00,720.76,atm_withdrawal,,atm,nedbank,,
TXN_00354,CUST_009,2026-01-16 17:17:00,575.18,atm_withdrawal,,atm,nedbank,,
TXN_00355,CUST_009,2026-01-21 03:08:00,1272.9,atm_withdrawal,,atm,nedbank,,
TXN_00356,CUST_009,2026-01-27 10:35:00,1467.61,atm_withdrawal,,atm,nedbank,,
TXN_00357,CUST_009,2026-01-08 19:32:00,1420.63,atm_withdrawal,,atm,other_bank,,
TXN_00358,CUST_009,2026-01-03 04:45:00,350.04,electricity_purchase,utilities,online,,,
TXN_00359,CUST_009,2026-01-06 19:57:00,501.98,electricity_purchase,utilities,online,,,
TXN_00360,CUST_009,2026-01-07 12:39:00,62.64,airtime_purchase,airtime,online,,,
TXN_00361,CUST_009,2026-01-24 18:19:00,396.86,electricity_purchase,utilities,online,,,
TXN_00362,CUST_009,2026-01-12 21:07:00,507.87,electricity_purchase,utilities,online,,,
TXN_00363,CUST_009,2026-01-20 12:50:00,981.91,cashout,shoprite,pos,,local,
TXN_00364,CUST_009,2026-01-10 18:50:00,637.22,cashout,spar,pos,,local,
TXN_00365,CUST_009,2026-01-20 15:10:00,749.26,cashout,pep,pos,,local,
TXN_00366,CUST_009,2026-01-23 11:02:00,233.0,cashout,shoprite,pos,,local,
TXN_00367,CUST_009,2026-01-16 13:26:00,271.71,cashout,spar,pos,,local,
TXN_00368,CUST_009,2026-01-08 14:32:00,471.66,cashout,pep,pos,,local,
TXN_00369,CUST_009,2026-01-25 19:03:00,885.54,cashout,spar,pos,,local,
TXN_00370,CUST_010,2026-01-03 17:00:00,-10823.92,income,,,,,
TXN_00371,CUST_010,2026-01-21 15:12:00,628.99,pos_purchase,retail_cashout,pos,,local,
TXN_00372,CUST_010,2026-01-26 09:45:00,273.87,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00373,CUST_010,2026-01-17 11:35:00,578.74,pos_purchase,retail_cashout,pos,,local,
TXN_00374,CUST_010,2026-01-20 21:34:00,255.09,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00375,CUST_010,2026-01-26 04:18:00,785.12,pos_purchase,retail_cashout,pos,,local,
TXN_00376,CUST_010,2026-01-13 14:41:00,766.49,pos_purchase,groceries,pos,,local,
TXN_00377,CUST_010,2026-01-28 17:17:00,409.31,pos_purchase,fuel,pos,,local,
TXN_00378,CUST_010,2026-01-09 01:42:00,152.95,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00379,CUST_010,2026-01-15 10:45:00,224.63,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00380,CUST_010,2026-01-02 17:59:00,560.89,third_party_payment,transfer,online,,,
TXN_00381,CUST_010,2026-01-17 20:12:00,539.67,pos_purchase,ecommerce,pos,,local,
TXN_00382,CUST_010,2026-01-31 02:41:00,264.06,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00383,CUST_010,2026-01-31 05:26:00,451.36,third_party_payment,transfer,online,,,
TXN_00384,CUST_010,2026-01-27 15:11:00,739.73,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00385,CUST_010,2026-01-02 09:36:00,744.53,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00386,CUST_010,2026-01-22 17:33:00,301.28,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00387,CUST_010,2026-01-10 06:51:00,753.92,third_party_payment,transfer,online,,,
TXN_00388,CUST_010,2026-01-22 08:45:00,171.87,pos_purchase,ecommerce,pos,,local,
TXN_00389,CUST_010,2026-01-20 21:48:00,602.46,pos_purchase,retail_cashout,pos,,local,
TXN_00390,CUST_010,2026-01-28 13:32:00,508.22,pos_purchase,ecommerce,pos,,local,
TXN_00391,CUST_010,2026-01-07 04:30:00,350.62,pos_purchase,groceries,pos,,local,
TXN_00392,CUST_010,2026-01-14 07:28:00,236.04,pos_purchase,retail_cashout,pos,,local,
TXN_00393,CUST_010,2026-01-10 20:23:00,276.46,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00394,CUST_010,2026-01-07 12:43:00,138.67,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00395,CUST_010,2026-01-24 03:40:00,721.34,third_party_payment,transfer,online,,,
TXN_00396,CUST_010,2026-01-06 15:09:00,510.97,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00397,CUST_010,2026-01-15 22:35:00,791.63,third_party_payment,transfer,online,,,
TXN_00398,CUST_010,2026-01-26 07:43:00,651.5,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00399,CUST_010,2026-01-18 22:23:00,111.4,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00400,CUST_010,2026-01-28 17:57:00,473.13,pos_purchase,groceries,pos,,local,
TXN_00401,CUST_010,2026-01-07 10:54:00,479.53,third_party_payment,transfer,online,,,
TXN_00402,CUST_010,2026-01-24 18:31:00,137.18,third_party_payment,transfer,online,,,
TXN_00403,CUST_010,2026-01-27 01:29:00,318.22,atm_withdrawal,,atm,nedbank,,
TXN_00404,CUST_010,2026-01-20 01:35:00,371.53,atm_withdrawal,,atm,nedbank,,
TXN_00405,CUST_010,2026-01-25 00:25:00,801.09,atm_withdrawal,,atm,other_bank,,
TXN_00406,CUST_010,2026-01-20 02:02:00,508.23,electricity_purchase,utilities,online,,,
TXN_00407,CUST_010,2026-01-19 01:59:00,272.26,electricity_purchase,utilities,online,,,
TXN_00408,CUST_010,2026-01-03 09:26:00,148.2,airtime_purchase,airtime,online,,,
TXN_00409,CUST_010,2026-01-13 12:28:00,119.97,airtime_purchase,airtime,online,,,
TXN_00410,CUST_010,2026-01-23 16:08:00,7825.09,cash_deposit,branch_teller,branch,,,
TXN_00411,CUST_010,2026-01-13 09:11:00,13243.91,cash_deposit,branch_teller,branch,,,
TXN_00412,CUST_010,2026-01-14 16:08:00,19860.51,cash_deposit,branch_teller,branch,,,
TXN_00413,CUST_010,2026-01-09 08:48:00,14693.23,cash_deposit,branch_teller,branch,,,
TXN_00414,CUST_010,2026-01-11 15:43:00,943.34,cash_deposit,branch_teller,branch,,,
TXN_00415,CUST_011,2026-01-01 01:00:00,-17435.9,income,,,,,
TXN_00416,CUST_011,2026-01-09 06:04:00,624.54,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00417,CUST_011,2026-01-09 23:02:00,75.18,pos_purchase,groceries,pos,,local,
TXN_00418,CUST_011,2026-01-26 01:08:00,225.75,third_party_payment,transfer,online,,,
TXN_00419,CUST_011,2026-01-20 19:49:00,266.95,third_party_payment,transfer,online,,,
TXN_00420,CUST_011,2026-01-23 16:14:00,276.32,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00421,CUST_011,2026-01-22 21:27:00,256.37,third_party_payment,transfer,online,,,
TXN_00422,CUST_011,2026-01-22 21:24:00,85.16,third_party_payment,transfer,online,,,
TXN_00423,CUST_011,2026-01-11 12:11:00,362.24,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00424,CUST_011,2026-01-29 22:09:00,687.01,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00425,CUST_011,2026-01-19 16:08:00,471.79,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00426,CUST_011,2026-01-22 02:59:00,241.25,pos_purchase,retail_cashout,pos,,local,
TXN_00427,CUST_011,2026-01-03 08:24:00,328.31,third_party_payment,transfer,online,,,
TXN_00428,CUST_011,2026-01-27 18:46:00,705.22,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00429,CUST_011,2026-01-11 00:13:00,206.67,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00430,CUST_011,2026-01-31 07:44:00,137.99,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00431,CUST_011,2026-01-26 09:24:00,736.34,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00432,CUST_011,2026-01-10 11:32:00,536.54,third_party_payment,transfer,online,,,
TXN_00433,CUST_011,2026-01-26 10:58:00,652.11,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00434,CUST_011,2026-01-20 07:47:00,284.69,pos_purchase,groceries,pos,,local,
TXN_00435,CUST_011,2026-01-11 04:12:00,245.58,pos_purchase,ecommerce,pos,,local,
TXN_00436,CUST_011,2026-01-17 17:41:00,334.88,pos_purchase,fuel,pos,,local,
TXN_00437,CUST_011,2026-01-25 20:47:00,622.52,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00438,CUST_011,2026-01-07 04:46:00,176.18,third_party_payment,transfer,online,,,
TXN_00439,CUST_011,2026-01-18 01:53:00,188.04,third_party_payment,transfer,online,,,
TXN_00440,CUST_011,2026-01-15 04:53:00,551.16,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00441,CUST_011,2026-01-18 14:23:00,163.27,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00442,CUST_011,2026-01-23 15:01:00,528.3,pos_purchase,ecommerce,pos,,local,
TXN_00443,CUST_011,2026-01-02 16:46:00,463.73,pos_purchase,groceries,pos,,local,
TXN_00444,CUST_011,2026-01-18 22:43:00,783.11,pos_purchase,groceries,pos,,local,
TXN_00445,CUST_011,2026-01-05 03:33:00,754.78,third_party_payment,transfer,online,,,
TXN_00446,CUST_011,2026-01-28 11:17:00,193.95,pos_purchase,retail_cashout,pos,,local,
TXN_00447,CUST_011,2026-01-20 07:44:00,769.47,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00448,CUST_011,2026-01-22 20:48:00,563.03,pos_purchase,groceries,pos,,local,
TXN_00449,CUST_011,2026-01-19 15:03:00,353.96,pos_purchase,ecommerce,pos,,local,
TXN_00450,CUST_011,2026-01-22 10:36:00,112.01,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00451,CUST_011,2026-01-09 06:57:00,721.09,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00452,CUST_011,2026-01-17 08:02:00,1328.55,atm_withdrawal,,atm,other_bank,,
TXN_00453,CUST_011,2026-01-10 17:36:00,1401.41,atm_withdrawal,,atm,nedbank,,
TXN_00454,CUST_011,2026-01-29 10:01:00,1055.54,atm_withdrawal,,atm,nedbank,,
TXN_00455,CUST_011,2026-01-31 02:19:00,96.31,airtime_purchase,airtime,online,,,
TXN_00456,CUST_011,2026-01-20 14:43:00,11497.18,cash_deposit,branch_teller,branch,,,
TXN_00457,CUST_011,2026-01-12 14:48:00,17982.25,cash_deposit,branch_teller,branch,,,
TXN_00458,CUST_011,2026-01-27 09:32:00,14925.03,cash_deposit,branch_teller,branch,,,
TXN_00459,CUST_012,2026-01-04 10:00:00,-6137.74,income,,,,,
TXN_00460,CUST_012,2026-01-17 07:22:00,255.0,pos_purchase,ecommerce,pos,,local,
TXN_00461,CUST_012,2026-01-23 18:42:00,331.57,third_party_payment,transfer,online,,,
TXN_00462,CUST_012,2026-01-27 07:45:00,629.13,pos_purchase,retail_cashout,pos,,local,
TXN_00463,CUST_012,2026-01-24 20:09:00,250.98,pos_purchase,ecommerce,pos,,local,
TXN_00464,CUST_012,2026-01-11 14:23:00,129.91,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00465,CUST_012,2026-01-16 17:35:00,115.47,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00466,CUST_012,2026-01-13 17:05:00,127.47,third_party_payment,transfer,online,,,
TXN_00467,CUST_012,2026-01-02 09:26:00,638.33,third_party_payment,transfer,online,,,
TXN_00468,CUST_012,2026-01-20 16:10:00,113.52,pos_purchase,fuel,pos,,local,
TXN_00469,CUST_012,2026-01-10 09:17:00,1090.91,atm_withdrawal,,atm,nedbank,,
TXN_00470,CUST_012,2026-01-15 08:26:00,841.06,atm_withdrawal,,atm,nedbank,,
TXN_00471,CUST_012,2026-01-13 08:15:00,589.68,atm_withdrawal,,atm,other_bank,,
TXN_00472,CUST_012,2026-01-21 06:29:00,1137.17,atm_withdrawal,,atm,nedbank,,
TXN_00473,CUST_012,2026-01-14 10:53:00,339.06,atm_withdrawal,,atm,nedbank,,
TXN_00474,CUST_012,2026-01-12 14:21:00,1006.25,atm_withdrawal,,atm,other_bank,,
TXN_00475,CUST_012,2026-01-22 19:08:00,759.8,atm_withdrawal,,atm,other_bank,,
TXN_00476,CUST_012,2026-01-24 06:30:00,590.57,atm_withdrawal,,atm,nedbank,,
TXN_00477,CUST_012,2026-01-12 09:47:00,608.44,atm_withdrawal,,atm,other_bank,,
TXN_00478,CUST_012,2026-01-20 07:20:00,1103.45,atm_withdrawal,,atm,nedbank,,
TXN_00479,CUST_012,2026-01-14 11:07:00,688.87,atm_withdrawal,,atm,other_bank,,
TXN_00480,CUST_012,2026-01-19 05:43:00,1411.69,atm_withdrawal,,atm,nedbank,,
TXN_00481,CUST_012,2026-01-02 19:29:00,790.86,cashout,spar,pos,,local,
TXN_00482,CUST_012,2026-01-11 19:04:00,494.61,cashout,pep,pos,,local,
TXN_00483,CUST_012,2026-01-06 18:19:00,705.68,cashout,spar,pos,,local,
TXN_00484,CUST_012,2026-01-06 19:27:00,327.41,cashout,pep,pos,,local,
TXN_00485,CUST_012,2026-01-21 15:37:00,166.57,cashout,pep,pos,,local,
TXN_00486,CUST_012,2026-01-31 19:26:00,580.93,cashout,shoprite,pos,,local,
TXN_00487,CUST_012,2026-01-13 19:57:00,811.65,cashout,shoprite,pos,,local,
TXN_00488,CUST_013,2026-01-04 10:00:00,-27953.1,income,,,,,
TXN_00489,CUST_013,2026-01-09 16:47:00,57.91,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00490,CUST_013,2026-01-16 11:25:00,485.39,third_party_payment,transfer,online,,,
TXN_00491,CUST_013,2026-01-13 00:30:00,559.67,third_party_payment,transfer,online,,,
TXN_00492,CUST_013,2026-01-05 23:09:00,361.98,pos_purchase,groceries,pos,,local,
TXN_00493,CUST_013,2026-01-18 15:22:00,307.3,pos_purchase,fuel,pos,,local,
TXN_00494,CUST_013,2026-01-12 02:19:00,378.62,third_party_payment,transfer,online,,,
TXN_00495,CUST_013,2026-01-29 10:41:00,583.08,pos_purchase,groceries,pos,,local,
TXN_00496,CUST_013,2026-01-18 05:35:00,650.04,pos_purchase,fuel,pos,,local,
TXN_00497,CUST_013,2026-01-09 12:40:00,469.89,pos_purchase,ecommerce,pos,,local,
TXN_00498,CUST_013,2026-01-14 00:47:00,530.36,pos_purchase,ecommerce,pos,,local,
TXN_00499,CUST_013,2026-01-20 13:24:00,998.34,atm_withdrawal,,atm,nedbank,,
TXN_00500,CUST_013,2026-01-10 22:51:00,205.79,atm_withdrawal,,atm,nedbank,,
TXN_00501,CUST_013,2026-01-27 17:11:00,1234.81,atm_withdrawal,,atm,nedbank,,
TXN_00502,CUST_013,2026-01-05 08:42:00,675.53,atm_withdrawal,,atm,nedbank,,
TXN_00503,CUST_013,2026-01-22 10:38:00,1321.43,atm_withdrawal,,atm,nedbank,,
TXN_00504,CUST_013,2026-01-05 11:22:00,705.23,atm_withdrawal,,atm,nedbank,,
TXN_00505,CUST_013,2026-01-28 21:45:00,1299.17,atm_withdrawal,,atm,nedbank,,
TXN_00506,CUST_013,2026-01-20 02:43:00,1240.8,atm_withdrawal,,atm,other_bank,,
TXN_00507,CUST_013,2026-01-11 03:11:00,374.13,atm_withdrawal,,atm,nedbank,,
TXN_00508,CUST_013,2026-01-14 13:38:00,685.3,atm_withdrawal,,atm,nedbank,,
TXN_00509,CUST_013,2026-01-07 15:40:00,379.23,atm_withdrawal,,atm,nedbank,,
TXN_00510,CUST_013,2026-01-31 05:35:00,898.59,atm_withdrawal,,atm,other_bank,,
TXN_00511,CUST_013,2026-01-07 10:53:00,416.93,atm_withdrawal,,atm,nedbank,,
TXN_00512,CUST_013,2026-01-13 00:31:00,786.3,atm_withdrawal,,atm,nedbank,,
TXN_00513,CUST_013,2026-01-19 16:41:00,377.5,atm_withdrawal,,atm,other_bank,,
TXN_00514,CUST_013,2026-01-15 22:53:00,843.46,atm_withdrawal,,atm,nedbank,,
TXN_00515,CUST_013,2026-01-20 00:50:00,777.01,atm_withdrawal,,atm,nedbank,,
TXN_00516,CUST_013,2026-01-10 07:34:00,1189.37,atm_withdrawal,,atm,nedbank,,
TXN_00517,CUST_013,2026-01-20 23:49:00,575.27,atm_withdrawal,,atm,other_bank,,
TXN_00518,CUST_013,2026-01-05 18:07:00,1195.7,atm_withdrawal,,atm,nedbank,,
TXN_00519,CUST_013,2026-01-13 17:52:00,548.26,atm_withdrawal,,atm,nedbank,,
TXN_00520,CUST_013,2026-01-16 17:13:00,1183.82,atm_withdrawal,,atm,other_bank,,
TXN_00521,CUST_013,2026-01-11 01:28:00,151.21,electricity_purchase,utilities,online,,,
TXN_00522,CUST_013,2026-01-16 03:49:00,274.29,electricity_purchase,utilities,online,,,
TXN_00523,CUST_013,2026-01-29 22:39:00,47.28,airtime_purchase,airtime,online,,,
TXN_00524,CUST_013,2026-01-27 06:52:00,182.99,electricity_purchase,utilities,online,,,
TXN_00525,CUST_013,2026-01-19 08:38:00,124.71,airtime_purchase,airtime,online,,,
TXN_00526,CUST_013,2026-01-12 19:18:00,584.89,cashout,clicks,pos,,local,
TXN_00527,CUST_013,2026-01-29 16:57:00,615.46,cashout,shoprite,pos,,local,
TXN_00528,CUST_013,2026-01-26 20:26:00,222.03,cashout,shoprite,pos,,local,
TXN_00529,CUST_013,2026-01-29 18:08:00,993.24,cashout,spar,pos,,local,
TXN_00530,CUST_013,2026-01-24 13:53:00,324.71,cashout,spar,pos,,local,
TXN_00531,CUST_013,2026-01-23 14:31:00,785.33,cashout,spar,pos,,local,
TXN_00532,CUST_013,2026-01-10 18:26:00,619.68,cashout,pep,pos,,local,
TXN_00533,CUST_013,2026-01-27 09:25:00,1972.57,cash_deposit,branch_teller,branch,,,
TXN_00534,CUST_013,2026-01-10 13:29:00,10554.46,cash_deposit,branch_teller,branch,,,
TXN_00535,CUST_013,2026-01-12 08:55:00,19029.95,cash_deposit,branch_teller,branch,,,
TXN_00536,CUST_013,2026-01-25 09:46:00,15595.64,cash_deposit,branch_teller,branch,,,
TXN_00537,CUST_013,2026-01-22 13:54:00,19456.93,cash_deposit,branch_teller,branch,,,
TXN_00538,CUST_014,2026-01-02 18:00:00,-28768.18,income,,,,,
TXN_00539,CUST_014,2026-01-03 03:40:00,720.62,eft_transfer_external,transfer,online,,,to_other_bank
TXN_00540,CUST_014,2026-01-16 14:00:00,143.18,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00541,CUST_014,2026-01-30 20:19:00,796.77,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00542,CUST_014,2026-01-04 20:23:00,749.54,pos_purchase,retail_cashout,pos,,local,
TXN_00543,CUST_014,2026-01-03 12:40:00,328.88,pos_purchase,fuel,pos,,local,
TXN_00544,CUST_014,2026-01-15 20:05:00,574.58,pos_purchase,fuel,pos,,local,
TXN_00545,CUST_014,2026-01-20 07:33:00,407.61,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00546,CUST_014,2026-01-29 13:44:00,571.7,eft_transfer_internal,transfer,online,,,to_nedbank_account
TXN_00547,CUST_014,2026-01-04 23:51:00,103.12,pos_purchase,ecommerce,pos,,local,
TXN_00548,CUST_014,2026-01-30 09:08:00,333.16,atm_withdrawal,,atm,nedbank,,
TXN_00549,CUST_014,2026-01-29 04:41:00,697.54,atm_withdrawal,,atm,other_bank,,
TXN_00550,CUST_014,2026-01-18 18:00:00,1490.82,atm_withdrawal,,atm,nedbank,,
TXN_00551,CUST_014,2026-01-13 23:13:00,993.42,atm_withdrawal,,atm,nedbank,,
TXN_00552,CUST_014,2026-01-15 19:43:00,1016.5,atm_withdrawal,,atm,nedbank,,
TXN_00553,CUST_014,2026-01-30 03:08:00,775.1,atm_withdrawal,,atm,nedbank,,
TXN_00554,CUST_014,2026-01-14 11:27:00,1178.18,atm_withdrawal,,atm,nedbank,,
TXN_00555,CUST_014,2026-01-10 20:05:00,608.85,atm_withdrawal,,atm,nedbank,,
TXN_00556,CUST_014,2026-01-25 19:18:00,522.62,atm_withdrawal,,atm,nedbank,,
TXN_00557,CUST_014,2026-01-29 21:56:00,1212.66,atm_withdrawal,,atm,nedbank,,
TXN_00558,CUST_014,2026-01-18 06:47:00,592.14,atm_withdrawal,,atm,nedbank,,
TXN_00559,CUST_014,2026-01-27 07:31:00,709.28,atm_withdrawal,,atm,nedbank,,
TXN_00560,CUST_014,2026-01-22 19:04:00,701.65,atm_withdrawal,,atm,nedbank,,
TXN_00561,CUST_014,2026-01-13 10:08:00,886.77,atm_withdrawal,,atm,other_bank,,
TXN_00562,CUST_014,2026-01-15 11:34:00,702.89,atm_withdrawal,,atm,other_bank,,
